gap_bin,seen_merchant,amount_vs_history,events,customers,frauds,invalid_labels,fraud_rate,event_share,source
5,1,1,41809,632,29,0,0.0006936305580138248,0.04561477775219924,real_train
5,1,2,20004,605,498,0,0.02489502099580084,0.021824918418402582,real_train
6,0,-1,1554,652,100,0,0.06435006435006435,0.0016954570696959415,real_train
6,0,0,110758,664,246,0,0.002221058523989238,0.12084004769973172,real_train
6,0,1,70074,662,71,0,0.0010132146017067672,0.07645267612733166,real_train
6,0,2,31990,649,688,0,0.02150672085026571,0.03490197661491195,real_train
6,1,-1,5,5,0,0,0.0,5.455138576885269e-06,real_train
6,1,0,171366,636,236,0,0.0013771693334733845,0.1869650554733042,real_train
6,1,1,131287,636,38,0,0.00028944221438527803,0.14323775566870725,real_train
6,1,2,59347,633,721,0,0.012148887054105516,0.064749221824482,real_train
7,0,-1,633,370,3,0,0.004739336492890996,0.000690620543833675,real_train
7,0,0,20602,636,22,0,0.00106785748956412,0.022477352992198062,real_train
7,0,1,13393,630,2,0,0.00014933174046143508,0.01461213419204488,real_train
7,0,2,5606,614,60,0,0.010702818408847663,0.006116301372403763,real_train
7,1,-1,2,2,0,0,0.0,2.1820554307541076e-06,real_train
7,1,0,16549,636,12,0,0.0007251193425584627,0.01805541766177486,real_train
7,1,1,12853,636,3,0,0.00023340854275266475,0.01402297922574127,real_train
7,1,2,5217,611,51,0,0.0097757331799885,0.005691891591122089,real_train
-1,0,-1,147,147,12,0,0.08163265306122448,0.0008258566155609365,real_validation
0,1,1,2,2,0,0,0.0,1.1236144429400496e-05,real_validation
1,0,0,6,6,0,0,0.0,3.3708433288201484e-05,real_validation
1,0,1,2,2,0,0,0.0,1.1236144429400496e-05,real_validation
1,0,2,2,2,0,0,0.0,1.1236144429400496e-05,real_validation
1,1,0,25,21,0,0,0.0,0.0001404518053675062,real_validation
1,1,1,8,8,0,0,0.0,4.494457771760198e-05,real_validation
1,1,2,2,2,1,0,0.5,1.1236144429400496e-05,real_validation
2,0,0,79,57,1,0,0.012658227848101266,0.00044382770496131956,real_validation
2,0,1,43,37,0,0,0.0,0.00024157710523211066,real_validation
2,0,2,27,25,2,0,0.07407407407407407,0.0001516879497969067,real_validation
2,1,0,157,62,1,0,0.006369426751592357,0.0008820373377079389,real_validation
2,1,1,112,52,0,0,0.0,0.0006292240880464277,real_validation
2,1,2,50,33,0,0,0.0,0.0002809036107350124,real_validation
3,0,-1,7,7,2,0,0.2857142857142857,3.9326505502901734e-05,real_validation
3,0,0,355,110,8,0,0.022535211267605635,0.001994415636218588,real_validation
3,0,1,194,93,6,0,0.030927835051546393,0.001089906009651848,real_validation
3,0,2,92,63,17,0,0.18478260869565216,0.0005168626437524228,real_validation
3,1,0,771,99,7,0,0.009079118028534372,0.004331533677533891,real_validation
3,1,1,448,93,3,0,0.006696428571428571,0.002516896352185711,real_validation
3,1,2,239,77,19,0,0.0794979079497908,0.0013427192593133592,real_validation
4,0,-1,37,30,14,0,0.3783783783783784,0.00020786867194390917,real_validation
4,0,0,2020,138,34,0,0.016831683168316833,0.0113485058736945,real_validation
4,0,1,1112,140,17,0,0.015287769784172662,0.006247296302746675,real_validation
4,0,2,612,128,96,0,0.1568627450980392,0.0034382601953965516,real_validation
4,1,0,4418,131,15,0,0.0033952014486192846,0.024820643044545693,real_validation
4,1,1,2723,123,9,0,0.0033051781123760557,0.015298010640628775,real_validation
4,1,2,1308,116,87,0,0.06651376146788991,0.007348438456827924,real_validation
5,0,-1,79,63,17,0,0.21518987341772153,0.00044382770496131956,real_validation
5,0,0,5798,138,33,0,0.005691617799241117,0.032573582700832035,real_validation
5,0,1,3320,141,15,0,0.004518072289156626,0.01865199975280482,real_validation
5,0,2,1677,138,113,0,0.06738223017292785,0.009421507104052316,real_validation
5,1,-1,1,1,0,0,0.0,5.618072214700248e-06,real_validation
5,1,0,11690,135,30,0,0.0025662959794696323,0.0656752641898459,real_validation
5,1,1,7780,136,7,0,0.0008997429305912597,0.04370860183036793,real_validation
5,1,2,3526,129,100,0,0.02836074872376631,0.019809322629033073,real_validation
6,0,-1,312,140,14,0,0.04487179487179487,0.0017528385309864773,real_validation
6,0,0,22224,142,54,0,0.002429805615550756,0.12485603689949831,real_validation
6,0,1,14177,140,18,0,0.0012696621288001693,0.0796474097878054,real_validation
6,0,2,6575,141,140,0,0.02129277566539924,0.03693882481165413,real_validation
6,1,-1,2,2,0,0,0.0,1.1236144429400496e-05,real_validation
6,1,0,32823,135,49,0,0.001492855619535082,0.18440198430310623,real_validation
6,1,1,24739,135,14,0,0.0005659080803589474,0.13898548851946943,real_validation
6,1,2,11290,135,147,0,0.013020372010628875,0.06342803530396579,real_validation
7,0,-1,150,86,1,0,0.006666666666666667,0.0008427108322050372,real_validation
7,0,0,4923,135,3,0,0.0006093845216331506,0.02765776951296932,real_validation
7,0,1,3116,135,1,0,0.00032092426187419767,0.017505913021005973,real_validation
7,0,2,1436,131,22,0,0.01532033426183844,0.008067551700309556,real_validation
7,1,0,3506,135,2,0,0.0005704506560182544,0.01969696118473907,real_validation
7,1,1,2687,134,0,0,0.0,0.015095760040899566,real_validation
7,1,2,1168,130,15,0,0.012842465753424657,0.00656190834676989,real_validation
-1,0,-1,147,147,12,0,0.08163265306122448,0.0008258566155609365,codec_roundtrip
0,0,0,4,4,0,0,0.0,2.247228885880099e-05,codec_roundtrip
0,0,1,1,1,0,0,0.0,5.618072214700248e-06,codec_roundtrip
0,0,2,1,1,0,0,0.0,5.618072214700248e-06,codec_roundtrip
0,1,0,3,3,0,0,0.0,1.6854216644100742e-05,codec_roundtrip
0,1,1,7,7,1,0,0.14285714285714285,3.9326505502901734e-05,codec_roundtrip
1,0,0,6,6,0,0,0.0,3.3708433288201484e-05,codec_roundtrip
1,0,1,4,4,0,0,0.0,2.247228885880099e-05,codec_roundtrip
1,0,2,3,3,0,0,0.0,1.6854216644100742e-05,codec_roundtrip
1,1,0,10,9,0,0,0.0,5.6180722147002476e-05,codec_roundtrip
1,1,1,12,10,0,0,0.0,6.741686657640297e-05,codec_roundtrip
1,1,2,3,3,0,0,0.0,1.6854216644100742e-05,codec_roundtrip
2,0,-1,1,1,0,0,0.0,5.618072214700248e-06,codec_roundtrip
2,0,0,79,56,1,0,0.012658227848101266,0.00044382770496131956,codec_roundtrip
2,0,1,42,36,0,0,0.0,0.00023595903301741042,codec_roundtrip
2,0,2,25,19,4,0,0.16,0.0001404518053675062,codec_roundtrip
2,1,0,199,70,4,0,0.020100502512562814,0.0011179963707253493,codec_roundtrip
2,1,1,89,45,0,0,0.0,0.000500008427108322,codec_roundtrip
2,1,2,54,36,4,0,0.07407407407407407,0.0003033758995938134,codec_roundtrip
3,0,-1,6,6,2,0,0.3333333333333333,3.3708433288201484e-05,codec_roundtrip
3,0,0,350,111,9,0,0.025714285714285714,0.0019663252751450865,codec_roundtrip
3,0,1,183,89,3,0,0.01639344262295082,0.0010281072152901454,codec_roundtrip
3,0,2,94,63,18,0,0.19148936170212766,0.0005280987881818233,codec_roundtrip
3,1,0,734,100,4,0,0.005449591280653951,0.004123665005589982,codec_roundtrip
3,1,1,453,92,3,0,0.006622516556291391,0.002544986713259212,codec_roundtrip
3,1,2,229,70,15,0,0.06550218340611354,0.0012865385371663568,codec_roundtrip
4,0,-1,36,30,13,0,0.3611111111111111,0.00020225059972920893,codec_roundtrip
4,0,0,2014,137,31,0,0.015392254220456803,0.0113147974404063,codec_roundtrip
4,0,1,1114,138,15,0,0.013464991023339317,0.006258532447176076,codec_roundtrip
4,0,2,619,131,102,0,0.16478190630048464,0.0034775867008994535,codec_roundtrip
4,1,0,4422,133,16,0,0.003618272274988693,0.024843115333404494,codec_roundtrip
4,1,1,2722,119,8,0,0.0029390154298310064,0.015292392568414075,codec_roundtrip
4,1,2,1321,117,86,0,0.06510219530658592,0.007421473395619028,codec_roundtrip
5,0,-1,80,63,18,0,0.225,0.0004494457771760198,codec_roundtrip
5,0,0,5824,137,32,0,0.005494505494505495,0.03271965257841424,codec_roundtrip
5,0,1,3334,138,13,0,0.003899220155968806,0.018730652763810626,codec_roundtrip
5,0,2,1664,141,115,0,0.06911057692307693,0.009348472165261213,codec_roundtrip
5,1,-1,1,1,0,0,0.0,5.618072214700248e-06,codec_roundtrip
5,1,0,11706,135,29,0,0.0024773620365624465,0.0657651533452811,codec_roundtrip
5,1,1,7735,135,8,0,0.0010342598577892696,0.043455788580706416,codec_roundtrip
5,1,2,3553,130,101,0,0.02842668167745567,0.01996101057882998,codec_roundtrip
6,0,-1,311,140,14,0,0.04501607717041801,0.0017472204587717771,codec_roundtrip
6,0,0,22238,142,55,0,0.002473243996762299,0.1249346899105041,codec_roundtrip
6,0,1,14129,137,15,0,0.0010616462594663458,0.0793777423214998,codec_roundtrip
6,0,2,6585,143,142,0,0.021564160971905846,0.03699500553380113,codec_roundtrip
6,1,-1,2,2,0,0,0.0,1.1236144429400496e-05,codec_roundtrip
6,1,0,32806,135,49,0,0.00149362921416814,0.18430647707545633,codec_roundtrip
6,1,1,24743,135,15,0,0.0006062320656347249,0.13900796080832822,codec_roundtrip
6,1,2,11312,135,145,0,0.012818246110325318,0.0635516328926892,codec_roundtrip
7,0,-1,151,86,1,0,0.006622516556291391,0.0008483289044197374,codec_roundtrip
7,0,0,4898,135,2,0,0.0004083299305839118,0.027517317707601813,codec_roundtrip
7,0,1,3126,135,1,0,0.0003198976327575176,0.017562093743152974,codec_roundtrip
7,0,2,1453,131,22,0,0.015141087405368204,0.00816305892795946,codec_roundtrip
7,1,0,3528,135,3,0,0.0008503401360544217,0.019820558773462473,codec_roundtrip
7,1,1,2672,134,0,0,0.0,0.015011488957679063,codec_roundtrip
7,1,2,1159,129,15,0,0.012942191544434857,0.006511345696837587,codec_roundtrip
-1,0,-1,147,147,72,0,0.4897959183673469,0.0007698955141802184,digit_relaxed_20260928/generated_synthetic_20261011
0,0,0,3,3,0,0,0.0,1.57121533506167e-05,digit_relaxed_20260928/generated_synthetic_20261011
0,0,2,2,2,0,0,0.0,1.0474768900411135e-05,digit_relaxed_20260928/generated_synthetic_20261011
0,1,0,3,3,0,0,0.0,1.57121533506167e-05,digit_relaxed_20260928/generated_synthetic_20261011
0,1,1,2,2,0,0,0.0,1.0474768900411135e-05,digit_relaxed_20260928/generated_synthetic_20261011
1,0,-1,1,1,1,0,1.0,5.2373844502055674e-06,digit_relaxed_20260928/generated_synthetic_20261011
1,0,0,7,6,0,0,0.0,3.666169115143897e-05,digit_relaxed_20260928/generated_synthetic_20261011
1,0,1,2,2,0,0,0.0,1.0474768900411135e-05,digit_relaxed_20260928/generated_synthetic_20261011
1,0,2,4,3,0,0,0.0,2.094953780082227e-05,digit_relaxed_20260928/generated_synthetic_20261011
1,1,0,13,12,0,0,0.0,6.808599785267238e-05,digit_relaxed_20260928/generated_synthetic_20261011
1,1,1,14,14,1,0,0.07142857142857142,7.332338230287794e-05,digit_relaxed_20260928/generated_synthetic_20261011
1,1,2,3,3,0,0,0.0,1.57121533506167e-05,digit_relaxed_20260928/generated_synthetic_20261011
2,0,-1,2,2,1,0,0.5,1.0474768900411135e-05,digit_relaxed_20260928/generated_synthetic_20261011
2,0,0,81,49,5,0,0.06172839506172839,0.00042422814046665097,digit_relaxed_20260928/generated_synthetic_20261011
2,0,1,47,38,0,0,0.0,0.00024615706915966166,digit_relaxed_20260928/generated_synthetic_20261011
2,0,2,16,13,2,0,0.125,8.379815120328908e-05,digit_relaxed_20260928/generated_synthetic_20261011
2,1,0,198,79,2,0,0.010101010101010102,0.0010370021211407023,digit_relaxed_20260928/generated_synthetic_20261011
2,1,1,132,57,1,0,0.007575757575757576,0.0006913347474271349,digit_relaxed_20260928/generated_synthetic_20261011
2,1,2,68,44,2,0,0.029411764705882353,0.00035614214261397856,digit_relaxed_20260928/generated_synthetic_20261011
3,0,-1,2,2,2,0,1.0,1.0474768900411135e-05,digit_relaxed_20260928/generated_synthetic_20261011
3,0,0,331,105,15,0,0.045317220543806644,0.0017335742530180428,digit_relaxed_20260928/generated_synthetic_20261011
3,0,1,213,97,6,0,0.028169014084507043,0.001115562887893786,digit_relaxed_20260928/generated_synthetic_20261011
3,0,2,110,70,10,0,0.09090909090909091,0.0005761122895226124,digit_relaxed_20260928/generated_synthetic_20261011
3,1,0,780,107,6,0,0.007692307692307693,0.004085159871160342,digit_relaxed_20260928/generated_synthetic_20261011
3,1,1,505,101,1,0,0.0019801980198019802,0.0026448791473538116,digit_relaxed_20260928/generated_synthetic_20261011
3,1,2,209,70,6,0,0.028708133971291867,0.0010946133500929637,digit_relaxed_20260928/generated_synthetic_20261011
4,0,-1,34,28,25,0,0.7352941176470589,0.00017807107130698928,digit_relaxed_20260928/generated_synthetic_20261011
4,0,0,2158,140,100,0,0.04633920296570899,0.011302275643543615,digit_relaxed_20260928/generated_synthetic_20261011
4,0,1,1420,135,27,0,0.019014084507042252,0.007437085919291906,digit_relaxed_20260928/generated_synthetic_20261011
4,0,2,668,124,76,0,0.11377245508982035,0.003498572812737319,digit_relaxed_20260928/generated_synthetic_20261011
4,1,0,4855,130,43,0,0.008856848609680742,0.02542750150574803,digit_relaxed_20260928/generated_synthetic_20261011
4,1,1,3118,127,9,0,0.0028864656831302116,0.016330164715740957,digit_relaxed_20260928/generated_synthetic_20261011
4,1,2,1484,106,28,0,0.018867924528301886,0.007772278524105062,digit_relaxed_20260928/generated_synthetic_20261011
5,0,-1,78,62,40,0,0.5128205128205128,0.00040851598711603423,digit_relaxed_20260928/generated_synthetic_20261011
5,0,0,5890,140,151,0,0.02563667232597623,0.030848194411710793,digit_relaxed_20260928/generated_synthetic_20261011
5,0,1,4015,138,60,0,0.014943960149439602,0.021028098567575353,digit_relaxed_20260928/generated_synthetic_20261011
5,0,2,1722,137,100,0,0.05807200929152149,0.009018776023253986,digit_relaxed_20260928/generated_synthetic_20261011
5,1,0,12770,134,92,0,0.007204385277995302,0.06688139942912509,digit_relaxed_20260928/generated_synthetic_20261011
5,1,1,8551,135,31,0,0.0036253069816395743,0.04478487443370781,digit_relaxed_20260928/generated_synthetic_20261011
5,1,2,3733,119,78,0,0.020894722743102064,0.019551156152617384,digit_relaxed_20260928/generated_synthetic_20261011
6,0,-1,347,140,135,0,0.38904899135446686,0.0018173724042213318,digit_relaxed_20260928/generated_synthetic_20261011
6,0,0,22274,141,275,0,0.012346233276465834,0.1166575012438788,digit_relaxed_20260928/generated_synthetic_20261011
6,0,1,16126,138,93,0,0.005767084211831824,0.08445806164401498,digit_relaxed_20260928/generated_synthetic_20261011
6,0,2,6045,142,175,0,0.028949545078577336,0.03165998900149265,digit_relaxed_20260928/generated_synthetic_20261011
6,1,-1,3,3,2,0,0.6666666666666666,1.57121533506167e-05,digit_relaxed_20260928/generated_synthetic_20261011
6,1,0,38017,136,172,0,0.004524291764210748,0.19910964464346506,digit_relaxed_20260928/generated_synthetic_20261011
6,1,1,27691,134,56,0,0.0020223177205590265,0.14502841281064235,digit_relaxed_20260928/generated_synthetic_20261011
6,1,2,10969,137,115,0,0.010484091530677364,0.05744887003430487,digit_relaxed_20260928/generated_synthetic_20261011
7,0,-1,119,71,11,0,0.09243697478991597,0.0006232487495744625,digit_relaxed_20260928/generated_synthetic_20261011
7,0,0,4325,136,31,0,0.007167630057803468,0.02265168774713908,digit_relaxed_20260928/generated_synthetic_20261011
7,0,1,3283,135,20,0,0.006091989034419738,0.017194333150024877,digit_relaxed_20260928/generated_synthetic_20261011
7,0,2,1028,131,21,0,0.020428015564202335,0.005384031214811323,digit_relaxed_20260928/generated_synthetic_20261011
7,1,-1,2,2,0,0,0.0,1.0474768900411135e-05,digit_relaxed_20260928/generated_synthetic_20261011
7,1,0,3649,133,13,0,0.00356261989586188,0.019111215858800115,digit_relaxed_20260928/generated_synthetic_20261011
7,1,1,2753,133,8,0,0.002905920813657828,0.014418519391415927,digit_relaxed_20260928/generated_synthetic_20261011
7,1,2,913,131,2,0,0.002190580503833516,0.004781732003037683,digit_relaxed_20260928/generated_synthetic_20261011
-1,0,-1,147,147,64,0,0.43537414965986393,0.0008098995063469676,digit_relaxed_20260928/generated_synthetic_20261012
0,0,0,2,2,0,0,0.0,1.101904090267983e-05,digit_relaxed_20260928/generated_synthetic_20261012
0,0,2,1,1,1,0,1.0,5.509520451339915e-06,digit_relaxed_20260928/generated_synthetic_20261012
0,1,0,5,5,0,0,0.0,2.7547602256699578e-05,digit_relaxed_20260928/generated_synthetic_20261012
0,1,1,1,1,0,0,0.0,5.509520451339915e-06,digit_relaxed_20260928/generated_synthetic_20261012
0,1,2,2,2,1,0,0.5,1.101904090267983e-05,digit_relaxed_20260928/generated_synthetic_20261012
1,0,0,8,8,0,0,0.0,4.407616361071932e-05,digit_relaxed_20260928/generated_synthetic_20261012
1,0,1,5,5,0,0,0.0,2.7547602256699578e-05,digit_relaxed_20260928/generated_synthetic_20261012
1,0,2,4,4,1,0,0.25,2.203808180535966e-05,digit_relaxed_20260928/generated_synthetic_20261012
1,1,0,11,11,0,0,0.0,6.060472496473907e-05,digit_relaxed_20260928/generated_synthetic_20261012
1,1,1,7,6,0,0,0.0,3.856664315937941e-05,digit_relaxed_20260928/generated_synthetic_20261012
1,1,2,4,4,0,0,0.0,2.203808180535966e-05,digit_relaxed_20260928/generated_synthetic_20261012
2,0,0,82,54,4,0,0.04878048780487805,0.00045178067700987306,digit_relaxed_20260928/generated_synthetic_20261012
2,0,1,57,45,2,0,0.03508771929824561,0.0003140426657263752,digit_relaxed_20260928/generated_synthetic_20261012
2,0,2,17,15,0,0,0.0,9.366184767277856e-05,digit_relaxed_20260928/generated_synthetic_20261012
2,1,0,167,64,1,0,0.005988023952095809,0.0009200899153737658,digit_relaxed_20260928/generated_synthetic_20261012
2,1,1,111,57,0,0,0.0,0.0006115567700987306,digit_relaxed_20260928/generated_synthetic_20261012
2,1,2,59,39,1,0,0.01694915254237288,0.000325061706629055,digit_relaxed_20260928/generated_synthetic_20261012
3,0,-1,11,11,6,0,0.5454545454545454,6.060472496473907e-05,digit_relaxed_20260928/generated_synthetic_20261012
3,0,0,342,113,30,0,0.08771929824561403,0.0018842559943582512,digit_relaxed_20260928/generated_synthetic_20261012
3,0,1,224,95,6,0,0.026785714285714284,0.001234132581100141,digit_relaxed_20260928/generated_synthetic_20261012
3,0,2,92,58,8,0,0.08695652173913043,0.0005068758815232722,digit_relaxed_20260928/generated_synthetic_20261012
3,1,0,693,97,3,0,0.004329004329004329,0.0038180976727785615,digit_relaxed_20260928/generated_synthetic_20261012
3,1,1,444,98,1,0,0.0022522522522522522,0.0024462270803949225,digit_relaxed_20260928/generated_synthetic_20261012
3,1,2,234,77,4,0,0.017094017094017096,0.0012892277856135401,digit_relaxed_20260928/generated_synthetic_20261012
4,0,-1,34,31,22,0,0.6470588235294118,0.00018732369534555713,digit_relaxed_20260928/generated_synthetic_20261012
4,0,0,1951,133,67,0,0.03434136340338288,0.010749074400564175,digit_relaxed_20260928/generated_synthetic_20261012
4,0,1,1286,132,26,0,0.02021772939346812,0.0070852433004231314,digit_relaxed_20260928/generated_synthetic_20261012
4,0,2,613,115,46,0,0.07504078303425775,0.003377336036671368,digit_relaxed_20260928/generated_synthetic_20261012
4,1,0,4421,125,30,0,0.006785795068988917,0.024357589915373765,digit_relaxed_20260928/generated_synthetic_20261012
4,1,1,2802,123,13,0,0.0046395431834403995,0.015437676304654443,digit_relaxed_20260928/generated_synthetic_20261012
4,1,2,1374,102,29,0,0.021106259097525473,0.007570081100141044,digit_relaxed_20260928/generated_synthetic_20261012
5,0,-1,86,67,44,0,0.5116279069767442,0.00047381875881523274,digit_relaxed_20260928/generated_synthetic_20261012
5,0,0,5661,138,122,0,0.021550962727433315,0.03118939527503526,digit_relaxed_20260928/generated_synthetic_20261012
5,0,1,3814,136,46,0,0.012060828526481384,0.021013311001410438,digit_relaxed_20260928/generated_synthetic_20261012
5,0,2,1693,132,92,0,0.054341405788541054,0.009327618124118477,digit_relaxed_20260928/generated_synthetic_20261012
5,1,0,11785,130,58,0,0.004921510394569368,0.0649296985190409,digit_relaxed_20260928/generated_synthetic_20261012
5,1,1,7928,127,20,0,0.0025227043390514633,0.04367947813822285,digit_relaxed_20260928/generated_synthetic_20261012
5,1,2,3631,114,56,0,0.015422748554117323,0.020005068758815234,digit_relaxed_20260928/generated_synthetic_20261012
6,0,-1,344,141,110,0,0.31976744186046513,0.001895275035260931,digit_relaxed_20260928/generated_synthetic_20261012
6,0,0,21615,142,276,0,0.012768910478834142,0.11908828455571227,digit_relaxed_20260928/generated_synthetic_20261012
6,0,1,15298,136,81,0,0.005294809779056085,0.08428464386459802,digit_relaxed_20260928/generated_synthetic_20261012
6,0,2,6126,145,173,0,0.028240287300032647,0.03375132228490832,digit_relaxed_20260928/generated_synthetic_20261012
6,1,0,35891,135,118,0,0.0032877323005767465,0.1977421985190409,digit_relaxed_20260928/generated_synthetic_20261012
6,1,1,25523,129,39,0,0.00152803353837715,0.14061949047954866,digit_relaxed_20260928/generated_synthetic_20261012
6,1,2,10692,130,98,0,0.00916573138795361,0.05890779266572638,digit_relaxed_20260928/generated_synthetic_20261012
7,0,-1,113,74,10,0,0.08849557522123894,0.0006225758110014104,digit_relaxed_20260928/generated_synthetic_20261012
7,0,0,4183,134,49,0,0.011714080803251255,0.023046324047954866,digit_relaxed_20260928/generated_synthetic_20261012
7,0,1,3315,135,13,0,0.00392156862745098,0.01826406029619182,digit_relaxed_20260928/generated_synthetic_20261012
7,0,2,1040,131,22,0,0.021153846153846155,0.005729901269393512,digit_relaxed_20260928/generated_synthetic_20261012
7,1,0,3744,130,16,0,0.004273504273504274,0.020627644569816642,digit_relaxed_20260928/generated_synthetic_20261012
7,1,1,2826,131,4,0,0.0014154281670205238,0.015569904795486601,digit_relaxed_20260928/generated_synthetic_20261012
7,1,2,985,129,8,0,0.008121827411167513,0.005426877644569817,digit_relaxed_20260928/generated_synthetic_20261012
-1,0,-1,147,147,58,0,0.3945578231292517,0.0007566905341617465,digit_relaxed_20260928/generated_validation_20261011
0,0,0,4,4,0,0,0.0,2.0590218616646163e-05,digit_relaxed_20260928/generated_validation_20261011
0,0,1,1,1,0,0,0.0,5.147554654161541e-06,digit_relaxed_20260928/generated_validation_20261011
0,0,2,1,1,0,0,0.0,5.147554654161541e-06,digit_relaxed_20260928/generated_validation_20261011
0,1,0,3,3,0,0,0.0,1.544266396248462e-05,digit_relaxed_20260928/generated_validation_20261011
0,1,1,1,1,0,0,0.0,5.147554654161541e-06,digit_relaxed_20260928/generated_validation_20261011
0,1,2,1,1,0,0,0.0,5.147554654161541e-06,digit_relaxed_20260928/generated_validation_20261011
1,0,-1,1,1,1,0,1.0,5.147554654161541e-06,digit_relaxed_20260928/generated_validation_20261011
1,0,0,10,9,0,0,0.0,5.147554654161541e-05,digit_relaxed_20260928/generated_validation_20261011
1,0,1,3,3,1,0,0.3333333333333333,1.544266396248462e-05,digit_relaxed_20260928/generated_validation_20261011
1,0,2,5,5,0,0,0.0,2.5737773270807704e-05,digit_relaxed_20260928/generated_validation_20261011
1,1,0,12,11,0,0,0.0,6.177065584993849e-05,digit_relaxed_20260928/generated_validation_20261011
1,1,1,9,8,0,0,0.0,4.6327991887453864e-05,digit_relaxed_20260928/generated_validation_20261011
1,1,2,4,4,0,0,0.0,2.0590218616646163e-05,digit_relaxed_20260928/generated_validation_20261011
2,0,-1,1,1,0,0,0.0,5.147554654161541e-06,digit_relaxed_20260928/generated_validation_20261011
2,0,0,79,54,1,0,0.012658227848101266,0.0004066568176787617,digit_relaxed_20260928/generated_validation_20261011
2,0,1,41,33,1,0,0.024390243902439025,0.00021104974082062315,digit_relaxed_20260928/generated_validation_20261011
2,0,2,28,26,0,0,0.0,0.00014413153031652312,digit_relaxed_20260928/generated_validation_20261011
2,1,0,204,75,3,0,0.014705882352941176,0.0010501011494489542,digit_relaxed_20260928/generated_validation_20261011
2,1,1,130,57,1,0,0.007692307692307693,0.0006691821050410002,digit_relaxed_20260928/generated_validation_20261011
2,1,2,64,40,0,0,0.0,0.0003294434978663386,digit_relaxed_20260928/generated_validation_20261011
3,0,-1,3,3,2,0,0.6666666666666666,1.544266396248462e-05,digit_relaxed_20260928/generated_validation_20261011
3,0,0,320,102,12,0,0.0375,0.001647217489331693,digit_relaxed_20260928/generated_validation_20261011
3,0,1,231,97,7,0,0.030303030303030304,0.001189085125111316,digit_relaxed_20260928/generated_validation_20261011
3,0,2,100,58,6,0,0.06,0.0005147554654161541,digit_relaxed_20260928/generated_validation_20261011
3,1,0,837,106,4,0,0.0047789725209080045,0.004308503245533209,digit_relaxed_20260928/generated_validation_20261011
3,1,1,498,96,1,0,0.002008032128514056,0.0025634822177724474,digit_relaxed_20260928/generated_validation_20261011
